timestamp,severity,score,country,attack_type,mitre,source_ip,target_system
2026-02-02 20:10:15.415594,Medium,66,BR,Directory Traversal,T1083,72.101.174.197,Application Server
2026-02-02 20:13:03.415594,Critical,95,US,DDoS,T1498,194.31.246.222,API Gateway
2026-02-02 20:13:25.415594,Low,46,RU,Cryptojacking,T1496,177.218.206.114,Web Server
2026-02-02 20:16:45.415594,Low,48,CN,Policy Violation,T1071,96.104.234.86,Proxy Server
2026-02-02 20:20:38.415594,Critical,91,FR,DDoS,T1498,204.183.97.230,API Gateway
2026-02-02 20:23:15.415594,High,82,FR,SQL Injection,T1190,147.213.188.191,Web Application
2026-02-02 20:25:57.415594,Critical,90,US,DDoS,T1498,187.235.237.235,API Gateway
2026-02-02 20:26:11.415594,Medium,56,KR,Spam,T1566,202.79.137.222,Email Server
2026-02-02 20:34:32.415594,High,80,IT,Port Scanning,T1046,205.126.114.171,Router
2026-02-02 20:38:08.415594,High,81,US,SQL Injection,T1190,204.75.117.159,Database Server
2026-02-02 20:49:19.415594,Medium,65,RU,Directory Traversal,T1083,173.214.7.221,Web Server
2026-02-02 20:54:43.415594,Medium,67,IT,Directory Traversal,T1083,215.93.243.153,File Server
2026-02-02 20:57:24.415594,Low,28,IN,Cryptojacking,T1496,180.145.66.118,Cloud Instance
2026-02-02 20:59:43.415594,Medium,61,CN,Phishing,T1566,122.116.204.77,End User
2026-02-02 21:01:48.415594,Medium,68,CA,Phishing,T1566,16.59.130.115,Email Server
2026-02-02 21:01:55.415594,Medium,56,MX,Phishing,T1566,176.73.180.132,Email Server
2026-02-02 21:08:18.415594,Medium,66,CN,Reconnaissance,T1592,161.60.14.68,WHOIS Server
2026-02-02 21:10:52.415594,Low,30,CN,Cryptojacking,T1496,111.55.244.232,Cloud Instance
2026-02-02 21:11:49.415594,Low,39,IN,Policy Violation,T1071,182.175.63.219,Web Gateway
2026-02-02 21:13:16.415594,Critical,97,US,DDoS,T1498,148.63.83.93,DNS Server
2026-02-02 21:18:03.415594,Critical,92,JP,DDoS,T1498,215.61.123.250,Load Balancer
2026-02-02 21:19:10.415594,Low,44,US,Cryptojacking,T1496,219.93.135.96,Web Server
2026-02-02 21:19:16.415594,High,83,TH,Command Injection,T1059,215.32.160.199,Web Application
2026-02-02 21:20:58.415594,Low,44,DE,Suspicious Activity,T1595,79.93.186.162,IDS/IPS
2026-02-02 21:26:48.415594,High,87,RU,XSS Attack,T1059,117.80.19.83,CMS
2026-02-02 21:28:46.415594,Medium,64,RU,Spam,T1566,203.205.229.62,Mail Gateway
2026-02-02 21:31:14.415594,Medium,71,US,Spam,T1566,219.110.74.53,SMTP Server
2026-02-02 21:32:25.415594,Critical,91,DE,Malware Distribution,T1204,173.220.96.34,Web Server
2026-02-02 21:36:42.415594,Medium,53,ES,Directory Traversal,T1083,110.178.216.163,File Server
2026-02-02 21:46:24.415594,High,83,US,Command Injection,T1059,191.26.121.165,API Gateway
2026-02-02 21:50:59.415594,High,88,IN,Command Injection,T1059,134.232.59.175,Shell Server
2026-02-02 21:56:21.415594,High,75,BR,XSS Attack,T1059,136.166.93.48,CMS
2026-02-02 21:56:51.415594,Medium,73,RU,Phishing,T1566,148.213.29.3,End User
2026-02-02 21:57:46.415594,Critical,95,IN,Malware Distribution,T1204,121.120.190.23,Web Server
2026-02-02 22:07:48.415594,Medium,72,RU,Directory Traversal,T1083,34.244.25.110,Application Server
2026-02-02 22:14:44.415594,Low,26,RU,Cryptojacking,T1496,203.164.117.205,End User
2026-02-02 22:15:45.415594,Critical,95,IN,Brute Force,T1110,170.15.70.243,RDP Server
2026-02-02 22:17:06.415594,Critical,95,US,Malware Distribution,T1204,9.116.179.49,CDN
2026-02-02 22:21:39.415594,Medium,60,JP,Phishing,T1566,46.134.167.203,Mail Gateway
2026-02-02 22:29:36.415594,Medium,50,IN,Directory Traversal,T1083,137.196.196.207,Application Server
2026-02-02 22:32:34.415594,Low,26,IN,Policy Violation,T1071,98.175.30.183,Proxy Server
2026-02-02 22:36:41.415594,High,76,RU,SQL Injection,T1190,193.49.150.186,Web Application
2026-02-02 22:47:53.415594,Medium,58,KR,Spam,T1566,117.51.232.49,Mail Gateway
2026-02-02 22:49:51.415594,Medium,61,TH,Reconnaissance,T1592,210.41.34.64,DNS Server
2026-02-02 22:54:58.415594,High,83,ID,Port Scanning,T1046,181.189.112.84,Firewall
2026-02-02 23:01:26.415594,Medium,67,TR,Spam,T1566,180.13.209.249,SMTP Server
2026-02-02 23:02:31.415594,High,87,CN,Command Injection,T1059,66.110.41.159,Shell Server
2026-02-02 23:05:07.415594,Medium,63,RU,Reconnaissance,T1592,203.124.129.223,WHOIS Server
2026-02-02 23:08:51.415594,Low,44,MX,Policy Violation,T1071,155.158.168.117,Content Filter
2026-02-02 23:13:43.415594,High,84,SG,Port Scanning,T1046,95.245.242.30,Network Infrastructure
2026-02-02 23:17:09.415594,Medium,60,RU,Phishing,T1566,84.38.39.130,End User
2026-02-02 23:19:59.415594,Low,27,US,Suspicious Activity,T1595,198.112.242.136,Network Infrastructure
2026-02-02 23:26:04.415594,Critical,97,MX,DDoS,T1498,209.129.130.81,DNS Server
2026-02-02 23:28:20.415594,Low,46,GB,Suspicious Activity,T1595,45.45.32.145,IDS/IPS
2026-02-02 23:38:43.415594,Critical,91,AT,DDoS,T1498,215.67.205.91,DNS Server
2026-02-02 23:41:52.415594,Critical,95,BR,Brute Force,T1110,12.5.0.2,FTP Server
2026-02-02 23:50:29.415594,Medium,59,BR,Phishing,T1566,158.84.81.46,End User
2026-02-02 23:52:42.415594,Low,38,BR,Cryptojacking,T1496,152.118.181.74,Web Server
2026-02-02 23:52:53.415594,Medium,73,IN,Directory Traversal,T1083,146.36.20.61,File Server
2026-02-02 23:54:56.415594,Medium,52,GB,Phishing,T1566,212.98.232.252,Mail Gateway
2026-02-02 23:56:10.415594,High,80,GB,XSS Attack,T1059,196.151.140.11,API Gateway
2026-02-03 00:06:10.415594,High,88,BR,Command Injection,T1059,112.234.41.27,Shell Server
2026-02-03 00:08:00.415594,Critical,90,GB,Brute Force,T1110,212.186.162.138,FTP Server
2026-02-03 00:08:24.415594,Low,26,DE,Policy Violation,T1071,206.224.239.105,Web Gateway
2026-02-03 00:22:50.415594,Medium,57,AT,Spam,T1566,209.200.195.8,Mail Gateway
2026-02-03 00:24:21.415594,Low,30,US,Cryptojacking,T1496,188.65.107.141,End User
2026-02-03 00:25:12.415594,Critical,92,FR,DDoS,T1498,203.196.197.134,DNS Server
2026-02-03 00:36:51.415594,Medium,58,GB,Spam,T1566,68.203.166.190,Mail Gateway
2026-02-03 00:36:51.415594,High,75,IT,Command Injection,T1059,65.36.39.172,Shell Server
2026-02-03 00:42:38.415594,High,86,CN,Port Scanning,T1046,118.48.244.155,Firewall
2026-02-03 00:50:59.415594,High,86,IN,XSS Attack,T1059,214.7.145.80,API Gateway
2026-02-03 00:55:40.415594,Critical,94,KR,Malware Distribution,T1204,165.110.46.109,CDN
2026-02-03 00:55:49.415594,Low,34,DE,Suspicious Activity,T1595,63.113.112.113,IDS/IPS
2026-02-03 01:02:20.415594,Low,39,SG,Policy Violation,T1071,103.20.217.206,Web Gateway
2026-02-03 01:04:20.415594,Critical,100,BR,Malware Distribution,T1204,218.3.67.186,Email Server
2026-02-03 01:07:07.415594,Medium,51,RU,Phishing,T1566,57.31.244.85,Mail Gateway
2026-02-03 01:20:06.415594,Low,39,IN,Policy Violation,T1071,216.216.200.239,Web Gateway
2026-02-03 01:27:32.415594,Medium,66,BR,Directory Traversal,T1083,197.166.18.12,Application Server
2026-02-03 01:39:52.415594,High,79,IN,Port Scanning,T1046,165.34.223.230,Router
2026-02-03 01:40:56.415594,High,76,US,SQL Injection,T1190,57.207.47.124,Web Application
2026-02-03 01:46:30.415594,Medium,71,IN,Directory Traversal,T1083,65.13.34.198,Application Server
2026-02-03 01:54:46.415594,Medium,60,US,Reconnaissance,T1592,60.68.166.142,WHOIS Server
2026-02-03 01:57:03.415594,Medium,56,AE,Reconnaissance,T1592,71.18.155.175,DNS Server
2026-02-03 01:58:23.415594,Low,29,KR,Policy Violation,T1071,199.170.125.244,Content Filter
2026-02-03 02:08:56.415594,Medium,71,PL,Spam,T1566,197.255.194.43,Email Server
2026-02-03 02:09:38.415594,High,81,CN,Command Injection,T1059,12.222.33.147,Shell Server
2026-02-03 02:11:07.415594,Low,37,CL,Suspicious Activity,T1595,201.220.166.50,IDS/IPS
2026-02-03 02:11:08.415594,Low,34,US,Policy Violation,T1071,196.245.185.224,Proxy Server
2026-02-03 02:13:09.415594,Low,34,US,Cryptojacking,T1496,26.173.33.73,Cloud Instance
2026-02-03 02:16:15.415594,Medium,72,IT,Directory Traversal,T1083,113.159.32.84,Web Server
2026-02-03 02:25:20.415594,Critical,91,US,Malware Distribution,T1204,205.232.105.5,CDN
2026-02-03 02:26:10.415594,Critical,93,AE,Malware Distribution,T1204,184.116.239.191,Web Server
2026-02-03 02:30:08.415594,Medium,73,US,Reconnaissance,T1592,193.157.189.36,DNS Server
2026-02-03 02:38:36.415594,Low,35,RU,Cryptojacking,T1496,128.197.134.150,Web Server
2026-02-03 02:46:15.415594,High,78,CN,Port Scanning,T1046,160.79.69.211,Network Infrastructure
2026-02-03 02:49:19.415594,Low,44,US,Cryptojacking,T1496,202.174.36.67,Web Server
2026-02-03 03:11:21.415594,Low,48,RU,Suspicious Activity,T1595,212.220.55.61,Network Infrastructure
2026-02-03 03:15:46.415594,Low,31,US,Suspicious Activity,T1595,198.116.55.20,Network Infrastructure
2026-02-03 03:16:47.415594,Medium,56,MX,Directory Traversal,T1083,203.63.108.190,Application Server
2026-02-03 03:17:32.415594,Medium,73,KR,Spam,T1566,10.15.110.170,SMTP Server
2026-02-03 03:19:04.415594,Medium,68,AU,Spam,T1566,114.32.96.133,SMTP Server
2026-02-03 03:19:09.415594,Critical,100,BR,Malware Distribution,T1204,72.9.78.144,Email Server
2026-02-03 03:28:53.415594,Medium,58,NL,Spam,T1566,27.127.189.130,Email Server
2026-02-03 03:30:36.415594,High,83,US,Command Injection,T1059,183.208.253.146,API Gateway
2026-02-03 03:32:05.415594,High,79,RU,XSS Attack,T1059,214.195.139.132,CMS
2026-02-03 03:33:31.415594,Medium,74,CN,Spam,T1566,88.20.248.233,Email Server
2026-02-03 03:46:07.415594,Low,29,DE,Cryptojacking,T1496,132.237.198.139,Web Server
2026-02-03 03:51:12.415594,Low,31,BR,Cryptojacking,T1496,213.200.182.196,End User
2026-02-03 03:52:15.415594,Medium,73,RU,Phishing,T1566,134.129.174.247,Email Server
2026-02-03 03:57:16.415594,Medium,68,GB,Spam,T1566,84.111.133.89,Email Server
2026-02-03 03:59:20.415594,Medium,52,US,Phishing,T1566,214.193.208.207,Mail Gateway
2026-02-03 04:01:52.415594,High,85,US,Command Injection,T1059,209.30.179.121,API Gateway
2026-02-03 04:05:44.415594,Critical,91,ES,DDoS,T1498,33.109.173.229,Load Balancer
2026-02-03 04:06:55.415594,Critical,95,GB,Malware Distribution,T1204,43.185.11.153,Web Server
2026-02-03 04:11:06.415594,High,75,RU,XSS Attack,T1059,217.33.55.127,API Gateway
2026-02-03 04:13:54.415594,Medium,64,NL,Directory Traversal,T1083,219.109.222.154,Web Server
2026-02-03 04:26:23.415594,Medium,66,DE,Directory Traversal,T1083,121.217.181.248,Web Server
2026-02-03 04:26:36.415594,Medium,58,NL,Directory Traversal,T1083,57.152.3.146,File Server
2026-02-03 04:26:52.415594,Critical,95,IT,Brute Force,T1110,199.102.105.50,Web Application
2026-02-03 04:28:29.415594,Low,32,VN,Cryptojacking,T1496,200.249.147.160,Cloud Instance
2026-02-03 04:30:38.415594,High,83,GB,XSS Attack,T1059,31.200.63.212,Web Application
2026-02-03 04:31:57.415594,High,83,US,XSS Attack,T1059,124.86.106.236,API Gateway
2026-02-03 04:41:53.415594,Medium,66,ES,Reconnaissance,T1592,188.72.16.96,DNS Server
2026-02-03 04:44:55.415594,Critical,91,CN,DDoS,T1498,217.88.240.43,API Gateway
2026-02-03 04:54:18.415594,Critical,98,BR,Malware Distribution,T1204,220.225.131.28,Email Server
2026-02-03 04:58:46.415594,Low,47,US,Suspicious Activity,T1595,214.52.99.193,IDS/IPS
2026-02-03 05:06:17.415594,Medium,73,RU,Spam,T1566,181.107.134.111,Mail Gateway
2026-02-03 05:08:54.415594,Medium,67,IN,Directory Traversal,T1083,153.241.118.215,File Server
2026-02-03 05:11:32.415594,Medium,59,SG,Directory Traversal,T1083,208.233.103.32,Application Server
2026-02-03 05:13:29.415594,Low,42,BR,Suspicious Activity,T1595,57.97.217.114,Network Infrastructure
2026-02-03 05:20:03.415594,Medium,60,GB,Reconnaissance,T1592,148.125.231.116,DNS Server
2026-02-03 05:22:36.415594,High,76,RU,XSS Attack,T1059,107.110.202.70,Web Application
2026-02-03 05:23:07.415594,High,87,JP,Port Scanning,T1046,200.234.231.83,Network Infrastructure
2026-02-03 05:25:52.415594,Medium,66,ID,Reconnaissance,T1592,5.34.1.250,WHOIS Server
2026-02-03 05:26:34.415594,Medium,65,GB,Reconnaissance,T1592,59.207.213.234,Web Server
2026-02-03 05:31:59.415594,Medium,68,NL,Spam,T1566,223.99.198.164,SMTP Server
2026-02-03 05:35:30.415594,Low,40,GB,Cryptojacking,T1496,223.93.8.128,Cloud Instance
2026-02-03 05:36:24.415594,Medium,57,US,Spam,T1566,67.96.206.226,Email Server
2026-02-03 05:40:02.415594,Medium,56,CN,Phishing,T1566,201.193.133.199,End User
2026-02-03 05:41:56.415594,Low,35,CN,Policy Violation,T1071,89.168.11.94,Web Gateway
2026-02-03 05:48:16.415594,Medium,66,RU,Reconnaissance,T1592,215.169.134.123,DNS Server
2026-02-03 05:58:56.415594,Critical,98,ZA,Malware Distribution,T1204,147.113.231.222,Web Server
2026-02-03 06:09:13.415594,Low,47,RU,Policy Violation,T1071,25.236.91.169,Proxy Server
2026-02-03 06:09:29.415594,Medium,59,GB,Phishing,T1566,179.251.114.136,End User
2026-02-03 06:15:10.415594,High,82,US,XSS Attack,T1059,108.6.248.36,API Gateway
2026-02-03 06:19:28.415594,Low,46,RU,Cryptojacking,T1496,134.2.90.235,End User
2026-02-03 06:20:40.415594,Medium,51,SG,Spam,T1566,207.97.237.137,Email Server
2026-02-03 06:24:01.415594,Critical,98,CN,Brute Force,T1110,2.118.185.84,FTP Server
2026-02-03 06:29:01.415594,Medium,56,HK,Spam,T1566,194.68.65.206,Mail Gateway
2026-02-03 06:30:26.415594,Medium,72,GB,Phishing,T1566,29.0.189.82,End User
2026-02-03 06:31:01.415594,Critical,91,US,Malware Distribution,T1204,25.195.140.251,Email Server
2026-02-03 06:34:20.415594,Low,28,NL,Cryptojacking,T1496,151.57.114.172,Web Server
2026-02-03 06:40:09.415594,Medium,68,SG,Reconnaissance,T1592,8.125.91.50,DNS Server
2026-02-03 06:49:59.415594,Medium,74,RU,Phishing,T1566,212.61.144.252,Email Server
2026-02-03 06:52:38.415594,High,77,JP,SQL Injection,T1190,162.47.26.177,API Gateway
2026-02-03 06:57:27.415594,Low,43,FR,Policy Violation,T1071,29.168.245.129,Content Filter
2026-02-03 06:57:57.415594,Low,46,FR,Cryptojacking,T1496,207.165.61.183,Cloud Instance
2026-02-03 07:06:52.415594,High,86,GB,Port Scanning,T1046,187.208.123.6,Router
2026-02-03 07:08:15.415594,Low,48,IN,Suspicious Activity,T1595,14.58.222.177,Network Infrastructure
2026-02-03 07:15:09.415594,Critical,94,RU,DDoS,T1498,211.70.14.105,API Gateway
2026-02-03 07:17:37.415594,High,77,IN,Port Scanning,T1046,204.90.253.49,Network Infrastructure
2026-02-03 07:20:28.415594,Critical,100,KR,Malware Distribution,T1204,125.191.64.14,Web Server
2026-02-03 07:23:44.415594,High,81,IT,Command Injection,T1059,140.36.72.119,Shell Server
2026-02-03 07:27:07.415594,High,79,AU,Port Scanning,T1046,157.230.66.83,Firewall
2026-02-03 07:28:14.415594,Medium,55,BR,Reconnaissance,T1592,186.101.8.102,WHOIS Server
2026-02-03 07:29:16.415594,Medium,67,NL,Directory Traversal,T1083,106.69.72.140,File Server
2026-02-03 07:34:29.415594,Critical,90,US,DDoS,T1498,139.130.163.176,API Gateway
2026-02-03 07:40:35.415594,Low,48,JP,Cryptojacking,T1496,213.134.58.160,End User
2026-02-03 07:44:39.415594,Critical,95,IN,Malware Distribution,T1204,220.33.144.231,Email Server
2026-02-03 07:50:52.415594,High,86,CN,Command Injection,T1059,187.74.63.44,Shell Server
2026-02-03 08:02:02.415594,Critical,93,DE,DDoS,T1498,35.152.106.6,DNS Server
2026-02-03 08:14:57.415594,Medium,64,CN,Spam,T1566,195.90.25.129,Email Server
2026-02-03 08:16:06.415594,Critical,95,CN,Brute Force,T1110,34.132.130.14,Web Application
2026-02-03 08:22:07.415594,Medium,73,US,Reconnaissance,T1592,208.124.176.242,Web Server
2026-02-03 08:23:00.415594,Low,46,CN,Cryptojacking,T1496,200.8.190.72,End User
2026-02-03 08:24:59.415594,Low,27,MY,Suspicious Activity,T1595,97.231.145.238,IDS/IPS
2026-02-03 08:29:37.415594,Low,29,SG,Suspicious Activity,T1595,201.171.235.254,Network Infrastructure
2026-02-03 08:32:14.415594,Medium,69,BR,Directory Traversal,T1083,156.164.174.6,File Server
2026-02-03 08:32:55.415594,Low,42,BR,Cryptojacking,T1496,87.222.100.140,Web Server
2026-02-03 08:33:18.415594,Medium,52,US,Phishing,T1566,171.52.84.27,Mail Gateway
2026-02-03 08:36:51.415594,Medium,59,IT,Directory Traversal,T1083,21.222.192.95,File Server
2026-02-03 08:41:39.415594,High,89,CN,Command Injection,T1059,112.151.98.52,Web Application
2026-02-03 08:45:29.415594,Critical,96,US,Brute Force,T1110,186.206.146.218,FTP Server
2026-02-03 08:49:41.415594,Low,39,JP,Suspicious Activity,T1595,204.196.76.95,IDS/IPS
2026-02-03 08:50:23.415594,High,76,IN,Command Injection,T1059,182.201.161.231,API Gateway
2026-02-03 08:59:04.415594,Critical,93,US,DDoS,T1498,213.200.58.115,Web Server
2026-02-03 09:14:20.415594,Medium,63,DE,Directory Traversal,T1083,206.94.143.229,File Server
2026-02-03 09:16:31.415594,Low,32,CN,Policy Violation,T1071,219.88.161.22,Proxy Server
2026-02-03 09:17:46.415594,Medium,56,KR,Directory Traversal,T1083,164.148.35.128,Web Server
2026-02-03 09:18:02.415594,Medium,63,JP,Phishing,T1566,222.217.244.99,Email Server
2026-02-03 09:22:12.415594,High,79,KR,XSS Attack,T1059,213.51.219.173,CMS
2026-02-03 09:23:11.415594,Medium,59,BR,Phishing,T1566,198.159.195.78,End User
2026-02-03 09:30:53.415594,High,83,MX,XSS Attack,T1059,185.219.13.53,Web Application
2026-02-03 09:41:41.415594,Medium,59,TR,Spam,T1566,69.73.255.26,SMTP Server
2026-02-03 09:43:51.415594,Critical,97,CL,DDoS,T1498,177.214.234.60,Web Server
2026-02-03 09:54:11.415594,High,85,CA,Port Scanning,T1046,190.253.83.238,Firewall
2026-02-03 09:54:39.415594,Medium,72,NL,Directory Traversal,T1083,137.221.210.91,Application Server
2026-02-03 09:55:00.415594,Low,40,US,Cryptojacking,T1496,16.80.80.102,Cloud Instance
2026-02-03 09:57:35.415594,Medium,54,GB,Spam,T1566,213.229.89.69,SMTP Server
2026-02-03 09:58:37.415594,Low,39,DE,Policy Violation,T1071,35.154.37.7,Web Gateway
2026-02-03 10:02:30.415594,Low,40,RU,Cryptojacking,T1496,104.8.251.4,Web Server
2026-02-03 10:04:26.415594,Medium,61,RU,Directory Traversal,T1083,98.174.98.212,Application Server
2026-02-03 10:14:32.415594,Critical,95,RU,DDoS,T1498,77.203.206.177,API Gateway
2026-02-03 10:21:33.415594,Medium,68,CN,Phishing,T1566,9.225.183.136,Mail Gateway
2026-02-03 10:29:27.415594,Medium,74,CN,Phishing,T1566,161.137.50.239,End User
2026-02-03 10:33:10.415594,Medium,70,CN,Phishing,T1566,26.167.145.135,Mail Gateway
2026-02-03 10:38:16.415594,Low,27,ES,Cryptojacking,T1496,210.10.3.81,End User
2026-02-03 10:38:45.415594,Low,46,CN,Cryptojacking,T1496,215.129.27.44,Cloud Instance
2026-02-03 10:41:29.415594,High,82,RU,Port Scanning,T1046,155.117.173.172,Network Infrastructure
2026-02-03 10:44:19.415594,Medium,60,KR,Phishing,T1566,204.31.63.152,End User
2026-02-03 10:51:56.415594,Critical,91,KR,Brute Force,T1110,220.87.151.95,FTP Server
2026-02-03 10:52:06.415594,Medium,63,IT,Spam,T1566,7.42.210.51,SMTP Server
2026-02-03 10:52:25.415594,Medium,57,BR,Phishing,T1566,125.101.180.102,Email Server
2026-02-03 10:57:25.415594,High,87,NL,XSS Attack,T1059,58.168.17.216,API Gateway
2026-02-03 11:02:11.415594,High,88,US,Command Injection,T1059,204.164.207.48,Web Application
2026-02-03 11:08:04.415594,High,78,CN,SQL Injection,T1190,48.8.165.125,Database Server
2026-02-03 11:15:50.415594,Low,32,US,Cryptojacking,T1496,182.95.230.197,Cloud Instance
2026-02-03 11:17:11.415594,Medium,64,JP,Phishing,T1566,160.158.167.226,Email Server
2026-02-03 11:22:59.415594,Medium,51,BR,Directory Traversal,T1083,51.7.197.11,File Server
2026-02-03 11:23:24.415594,Medium,58,US,Spam,T1566,169.186.252.236,SMTP Server
2026-02-03 11:27:09.415594,Medium,61,JP,Directory Traversal,T1083,27.208.41.5,Application Server
2026-02-03 11:29:51.415594,Critical,93,MY,Malware Distribution,T1204,21.97.11.59,CDN
2026-02-03 11:30:04.415594,High,83,ZA,XSS Attack,T1059,194.44.210.153,Web Application
2026-02-03 11:32:06.415594,High,78,BR,XSS Attack,T1059,144.74.175.187,Web Application
2026-02-03 11:42:41.415594,High,79,US,XSS Attack,T1059,196.220.114.150,Web Application
2026-02-03 11:46:11.415594,Low,32,ZA,Cryptojacking,T1496,214.231.119.50,Cloud Instance
2026-02-03 12:08:21.415594,Medium,58,RU,Directory Traversal,T1083,219.204.65.158,Web Server
2026-02-03 12:09:29.415594,Medium,56,AE,Directory Traversal,T1083,158.148.221.218,Web Server
2026-02-03 12:10:39.415594,Medium,60,RU,Phishing,T1566,215.230.15.73,Mail Gateway
2026-02-03 12:13:41.415594,Low,49,US,Policy Violation,T1071,148.245.130.45,Content Filter
2026-02-03 12:13:46.415594,High,88,SG,Port Scanning,T1046,221.135.118.2,Router
2026-02-03 12:23:37.415594,Low,38,NL,Suspicious Activity,T1595,131.112.117.169,IDS/IPS
2026-02-03 12:31:39.415594,Low,39,US,Policy Violation,T1071,193.129.92.123,Content Filter
2026-02-03 12:37:29.415594,High,81,KR,XSS Attack,T1059,204.110.4.235,Web Application
2026-02-03 12:38:56.415594,Low,38,US,Suspicious Activity,T1595,197.198.253.129,IDS/IPS
2026-02-03 12:42:04.415594,Medium,67,BR,Phishing,T1566,167.67.87.95,End User
2026-02-03 12:49:57.415594,Medium,59,BR,Phishing,T1566,185.88.49.167,Email Server
